ID	GROUP	SESSION	DATE	TIME	TRIAL_BLK	BLK_NO	DISTRIBUTION	AMP	LOGICAL_AMP	PHY_BOUND	DISTANCE	TRUE_CAT	SUB RESPONSE	FEEDBACK	RT	CORRECT_B	CORRECT_S	pDISTRIBUTION	pAMP	pphyBOUND	pDISTANCE	pTRUE_CAT	pSUB RESPONSE	pFEEDBACK	pRT	TOTAL_BLK	TOTAL_TRIAL_INBLK	TRIAL_SSE
1	0	1	20260611	160513	55	7	2	58.2784	-0.1148	60	1.7216	0	1	0	1.031667	36	241	2	53.4426	60	6.5574	0	1	0	0.9978715	13	59	321
1	0	1	20260611	160517	56	7	2	56.4386	-0.2374	60	3.5614	0	1	0	0.4484633	36	241	2	58.2784	60	1.7216	0	1	0	1.031667	13	59	322
1	0	1	20260611	160519	57	7	2	46.1507	-0.9233	60	13.8493	0	0	1	0.5326052	37	242	2	56.4386	60	3.5614	0	1	0	0.4484633	13	59	323
1	0	1	20260611	160521	58	7	2	53.5257	-0.4316	60	6.4743	0	0	1	0.7499868	38	243	2	46.1507	60	13.8493	0	0	1	0.5326052	13	59	324
1	0	1	20260611	160523	59	7	2	63.8619	0.2575	60	3.8619	1	1	1	0.7172049	39	244	2	53.5257	60	6.4743	0	0	1	0.7499868	13	59	325
1	0	1	20260611	160526	1	8	2	63.4668	0.2311	60	3.4668	1	0	0	0.6326346	0	244	2	63.8619	60	3.8619	1	1	1	0.7172049	13	44	326
1	0	1	20260611	160529	2	8	2	60.9696	0.0646	60	0.9696	1	0	0	0.6977667	0	244	2	63.4668	60	3.4668	1	0	0	0.6326346	13	44	327
1	0	1	20260611	160531	3	8	2	60.1982	0.0132	60	0.1982	1	1	1	0.3490127	1	245	2	60.9696	60	0.9696	1	0	0	0.6977667	13	44	328
1	0	1	20260611	160533	4	8	2	45.9171	-0.9389	60	14.0829	0	0	1	0.8478278	2	246	2	60.1982	60	0.1982	1	1	1	0.3490127	13	44	329
1	0	1	20260611	160535	5	8	2	60.6103	0.0407	60	0.6103	1	1	1	0.46362	3	247	2	45.9171	60	14.0829	0	0	1	0.8478278	13	44	330
1	0	1	20260611	160538	6	8	2	46.5809	-0.8946	60	13.4191	0	0	1	0.5648119	4	248	2	60.6103	60	0.6103	1	1	1	0.46362	13	44	331
1	0	1	20260611	160540	7	8	2	68.8298	0.5887	60	8.8298	1	1	1	0.5833132	5	249	2	46.5809	60	13.4191	0	0	1	0.5648119	13	44	332
1	0	1	20260611	160542	8	8	2	65.8668	0.3911	60	5.8668	1	1	1	0.9662293	6	250	2	68.8298	60	8.8298	1	1	1	0.5833132	13	44	333
1	0	1	20260611	160545	9	8	2	67.4003	0.4934	60	7.4003	1	1	1	0.9149777	7	251	2	65.8668	60	5.8668	1	1	1	0.9662293	13	44	334
1	0	1	20260611	160547	10	8	2	47.256	-0.8496	60	12.744	0	0	1	0.7151834	8	252	2	67.4003	60	7.4003	1	1	1	0.9149777	13	44	335
1	0	1	20260611	160550	11	8	2	48.7401	-0.7507	60	11.2599	0	1	0	1.4507112	8	252	2	47.256	60	12.744	0	0	1	0.7151834	13	44	336
1	0	1	20260611	160553	12	8	2	60.713	0.0475	60	0.713	1	0	0	0.9649096	8	252	2	48.7401	60	11.2599	0	1	0	1.4507112	13	44	337
1	0	1	20260611	160555	13	8	2	70.3082	0.6872	60	10.3082	1	1	1	0.7983783	9	253	2	60.713	60	0.713	1	0	0	0.9649096	13	44	338
1	0	1	20260611	160558	14	8	2	60.7949	0.053	60	0.7949	1	0	0	1.4652971	9	253	2	70.3082	60	10.3082	1	1	1	0.7983783	13	44	339
1	0	1	20260611	160601	15	8	2	51.1706	-0.5886	60	8.8294	0	0	1	0.5640154	10	254	2	60.7949	60	0.7949	1	0	0	1.4652971	13	44	340
1	0	1	20260611	160603	16	8	2	62.7808	0.1854	60	2.7808	1	0	0	1.0146953	10	254	2	51.1706	60	8.8294	0	0	1	0.5640154	13	44	341
1	0	1	20260611	160606	17	8	2	56.3969	-0.2402	60	3.6031	0	0	1	0.6842961	11	255	2	62.7808	60	2.7808	1	0	0	1.0146953	13	44	342
1	0	1	20260611	160608	18	8	2	61.3085	0.0872	60	1.3085	1	0	0	0.5815126	11	255	2	56.3969	60	3.6031	0	0	1	0.6842961	13	44	343
1	0	1	20260611	160610	19	8	2	69.4602	0.6307	60	9.4602	1	1	1	0.7136617	12	256	2	61.3085	60	1.3085	1	0	0	0.5815126	13	44	344
1	0	1	20260611	160613	20	8	2	60.8519	0.0568	60	0.8519	1	1	1	1.4002342	13	257	2	69.4602	60	9.4602	1	1	1	0.7136617	13	44	345
1	0	1	20260611	160616	21	8	2	64.1616	0.2774	60	4.1616	1	1	1	0.9504274	14	258	2	60.8519	60	0.8519	1	1	1	1.4002342	13	44	346
1	0	1	20260611	160618	22	8	2	53.3507	-0.4433	60	6.6493	0	0	1	0.9150907	15	259	2	64.1616	60	4.1616	1	1	1	0.9504274	13	44	347
1	0	1	20260611	160621	23	8	2	62.153	0.1435	60	2.153	1	0	0	0.9835458	15	259	2	53.3507	60	6.6493	0	0	1	0.9150907	13	44	348
1	0	1	20260611	160623	24	8	2	56.6447	-0.2237	60	3.3553	0	0	1	0.7341193	16	260	2	62.153	60	2.153	1	0	0	0.9835458	13	44	349
1	0	1	20260611	160626	25	8	2	62.0876	0.1392	60	2.0876	1	0	0	1.431968	16	260	2	56.6447	60	3.3553	0	0	1	0.7341193	13	44	350
1	0	1	20260611	160629	26	8	2	63.1716	0.2114	60	3.1716	1	1	1	0.630678	17	261	2	62.0876	60	2.0876	1	0	0	1.431968	13	44	351
1	0	1	20260611	160631	27	8	2	60.2695	0.018	60	0.2695	1	0	0	0.7833562	17	261	2	63.1716	60	3.1716	1	1	1	0.630678	13	44	352
1	0	1	20260611	160634	28	8	2	63.8226	0.2548	60	3.8226	1	1	1	1.2995641	18	262	2	60.2695	60	0.2695	1	0	0	0.7833562	13	44	353
1	0	1	20260611	160636	29	8	2	60.1302	0.0087	60	0.1302	1	1	1	0.6498579	19	263	2	63.8226	60	3.8226	1	1	1	1.2995641	13	44	354
1	0	1	20260611	160639	30	8	2	62.7913	0.1861	60	2.7913	1	0	0	0.5504192	19	263	2	60.1302	60	0.1302	1	1	1	0.6498579	13	44	355
1	0	1	20260611	160641	31	8	2	56.4967	-0.2336	60	3.5033	0	0	1	0.5149693	20	264	2	62.7913	60	2.7913	1	0	0	0.5504192	13	44	356
1	0	1	20260611	160643	32	8	2	60.2615	0.0174	60	0.2615	1	1	1	0.6171654	21	265	2	56.4967	60	3.5033	0	0	1	0.5149693	13	44	357
1	0	1	20260611	160646	33	8	2	54.7009	-0.3533	60	5.2991	0	1	0	0.6662149	21	265	2	60.2615	60	0.2615	1	1	1	0.6171654	13	44	358
1	0	1	20260611	160648	34	8	2	59.6305	-0.0246	60	0.3695	0	0	1	0.7656685	22	266	2	54.7009	60	5.2991	0	1	0	0.6662149	13	44	359
1	0	1	20260611	160651	35	8	2	73.1057	0.8737	60	13.1057	1	1	1	0.6987488	23	267	2	59.6305	60	0.3695	0	0	1	0.7656685	13	44	360
1	0	1	20260611	160653	36	8	2	45.8759	-0.9416	60	14.1241	0	0	1	0.82991	24	268	2	73.1057	60	13.1057	1	1	1	0.6987488	13	44	361
1	0	1	20260611	160656	37	8	2	45.7189	-0.9521	60	14.2811	0	1	0	0.8990325	24	268	2	45.8759	60	14.1241	0	0	1	0.82991	13	44	362
1	0	1	20260611	160658	38	8	2	51.0588	-0.5961	60	8.9412	0	1	0	0.3677257	24	268	2	45.7189	60	14.2811	0	1	0	0.8990325	13	44	363
1	0	1	20260611	160700	39	8	2	62.654	0.1769	60	2.654	1	1	1	0.9837761	25	269	2	51.0588	60	8.9412	0	1	0	0.3677257	13	44	364
1	0	1	20260611	160703	40	8	2	53.797	-0.4135	60	6.203	0	1	0	0.7004942	25	269	2	62.654	60	2.654	1	1	1	0.9837761	13	44	365
1	0	1	20260611	160705	41	8	2	59.8048	-0.013	60	0.1952	0	1	0	0.5507273	25	269	2	53.797	60	6.203	0	1	0	0.7004942	13	44	366
1	0	1	20260611	160707	42	8	2	49.4706	-0.702	60	10.5294	0	1	0	0.8161317	25	269	2	59.8048	60	0.1952	0	1	0	0.5507273	13	44	367
1	0	1	20260611	160710	43	8	2	51.1415	-0.5906	60	8.8585	0	1	0	0.6673533	25	269	2	49.4706	60	10.5294	0	1	0	0.8161317	13	44	368
1	0	1	20260611	160712	44	8	2	45.1196	-0.992	60	14.8804	0	1	0	0.7143499	25	269	2	51.1415	60	8.8585	0	1	0	0.6673533	13	44	369
1	0	1	20260611	160726	1	9	1	51.0604	-0.596	60	8.9396	0	1	0	1.1323521	0	269	2	45.1196	60	14.8804	0	1	0	0.7143499	13	57	370
1	0	1	20260611	160728	2	9	1	65.1596	0.344	60	5.1596	1	0	0	0.6810613	0	269	1	51.0604	60	8.9396	0	1	0	1.1323521	13	57	371
1	0	1	20260611	160731	3	9	1	71.8088	0.7873	60	11.8088	1	1	1	0.6340124	1	270	1	65.1596	60	5.1596	1	0	0	0.6810613	13	57	372
1	0	1	20260611	160733	4	9	1	63.4504	0.23	60	3.4504	1	0	0	1.8345845	1	270	1	71.8088	60	11.8088	1	1	1	0.6340124	13	57	373
1	0	1	20260611	160736	5	9	1	52.0947	-0.527	60	7.9053	0	0	1	0.6503202	2	271	1	63.4504	60	3.4504	1	0	0	1.8345845	13	57	374
1	0	1	20260611	160739	6	9	1	57.1086	-0.1928	60	2.8914	0	1	0	1.7488602	2	271	1	52.0947	60	7.9053	0	0	1	0.6503202	13	57	375
1	0	1	20260611	160742	7	9	1	63.916	0.2611	60	3.916	1	0	0	0.5486726	2	271	1	57.1086	60	2.8914	0	1	0	1.7488602	13	57	376
1	0	1	20260611	160745	8	9	1	57.5045	-0.1664	60	2.4955	0	0	1	0.5827594	3	272	1	63.916	60	3.916	1	0	0	0.5486726	13	57	377
1	0	1	20260611	160747	9	9	1	55.7564	-0.2829	60	4.2436	0	0	1	0.5982083	4	273	1	57.5045	60	2.4955	0	0	1	0.5827594	13	57	378
1	0	1	20260611	160749	10	9	1	59.3391	-0.0441	60	0.6609	0	0	1	1.5151854	5	274	1	55.7564	60	4.2436	0	0	1	0.5982083	13	57	379
1	0	1	20260611	160752	11	9	1	62.2078	0.1472	60	2.2078	1	0	0	1.8676071	5	274	1	59.3391	60	0.6609	0	0	1	1.5151854	13	57	380
1	0	1	20260611	160756	12	9	1	58.2997	-0.1134	60	1.7003	0	1	0	0.7658308	5	274	1	62.2078	60	2.2078	1	0	0	1.8676071	13	57	381
1	0	1	20260611	160758	13	9	1	57.9913	-0.1339	60	2.0087	0	0	1	0.7660992	6	275	1	58.2997	60	1.7003	0	1	0	0.7658308	13	57	382
1	0	1	20260611	160800	14	9	1	63.9543	0.2636	60	3.9543	1	1	1	1.7163429	7	276	1	57.9913	60	2.0087	0	0	1	0.7660992	13	57	383
1	0	1	20260611	160803	15	9	1	55.2271	-0.3182	60	4.7729	0	1	0	1.1156925	7	276	1	63.9543	60	3.9543	1	1	1	1.7163429	13	57	384
1	0	1	20260611	160806	16	9	1	49.3444	-0.7104	60	10.6556	0	0	1	0.9988138	8	277	1	55.2271	60	4.7729	0	1	0	1.1156925	13	57	385
1	0	1	20260611	160809	17	9	1	58.2501	-0.1167	60	1.7499	0	0	1	0.7982129	9	278	1	49.3444	60	10.6556	0	0	1	0.9988138	13	57	386
1	0	1	20260611	160811	18	9	1	74.3685	0.9579	60	14.3685	1	1	1	0.6330132	10	279	1	58.2501	60	1.7499	0	0	1	0.7982129	13	57	387
1	0	1	20260611	160813	19	9	1	70.9468	0.7298	60	10.9468	1	1	1	0.71528	11	280	1	74.3685	60	14.3685	1	1	1	0.6330132	13	57	388
1	0	1	20260611	160816	20	9	1	58.4976	-0.1002	60	1.5024	0	0	1	0.6663198	12	281	1	70.9468	60	10.9468	1	1	1	0.71528	13	57	389
1	0	1	20260611	160818	21	9	1	66.2046	0.4136	60	6.2046	1	0	0	0.6998099	12	281	1	58.4976	60	1.5024	0	0	1	0.6663198	13	57	390
1	0	1	20260611	160820	22	9	1	71.4375	0.7625	60	11.4375	1	1	1	0.7327618	13	282	1	66.2046	60	6.2046	1	0	0	0.6998099	13	57	391
1	0	1	20260611	160823	23	9	1	60.4396	0.0293	60	0.4396	1	0	0	0.6486222	13	282	1	71.4375	60	11.4375	1	1	1	0.7327618	13	57	392
1	0	1	20260611	160825	24	9	1	72.5233	0.8349	60	12.5233	1	1	1	1.532804	14	283	1	60.4396	60	0.4396	1	0	0	0.6486222	13	57	393
1	0	1	20260611	160828	25	9	1	66.4411	0.4294	60	6.4411	1	0	0	0.6843316	14	283	1	72.5233	60	12.5233	1	1	1	1.532804	13	57	394
1	0	1	20260611	160831	26	9	1	51.4863	-0.5676	60	8.5137	0	0	1	1.4828958	15	284	1	66.4411	60	6.4411	1	0	0	0.6843316	13	57	395
1	0	1	20260611	160834	27	9	1	55.3643	-0.309	60	4.6357	0	1	0	1.0676889	15	284	1	51.4863	60	8.5137	0	0	1	1.4828958	13	57	396
1	0	1	20260611	160836	28	9	1	56.5756	-0.2283	60	3.4244	0	0	1	0.8320979	16	285	1	55.3643	60	4.6357	0	1	0	1.0676889	13	57	397
1	0	1	20260611	160839	29	9	1	74.6379	0.9759	60	14.6379	1	1	1	0.7871007	17	286	1	56.5756	60	3.4244	0	0	1	0.8320979	13	57	398
1	0	1	20260611	160841	30	9	1	64.5321	0.3021	60	4.5321	1	0	0	0.7348449	17	286	1	74.6379	60	14.6379	1	1	1	0.7871007	13	57	399
1	0	1	20260611	160844	31	9	1	57.0135	-0.1991	60	2.9865	0	1	0	0.7480887	17	286	1	64.5321	60	4.5321	1	0	0	0.7348449	13	57	400
1	0	1	20260611	160846	32	9	1	52.6345	-0.491	60	7.3655	0	0	1	0.7167817	18	287	1	57.0135	60	2.9865	0	1	0	0.7480887	13	57	401
1	0	1	20260611	160848	33	9	1	66.2169	0.4145	60	6.2169	1	1	1	0.9162933	19	288	1	52.6345	60	7.3655	0	0	1	0.7167817	13	57	402
1	0	1	20260611	160851	34	9	1	70.4955	0.6997	60	10.4955	1	1	1	0.6317425	20	289	1	66.2169	60	6.2169	1	1	1	0.9162933	13	57	403
1	0	1	20260611	160853	35	9	1	72.4207	0.828	60	12.4207	1	1	1	0.6651591	21	290	1	70.4955	60	10.4955	1	1	1	0.6317425	13	57	404
1	0	1	20260611	160855	36	9	1	52.0522	-0.5299	60	7.9478	0	0	1	0.8010145	22	291	1	72.4207	60	12.4207	1	1	1	0.6651591	13	57	405
1	0	1	20260611	160858	37	9	1	57.6433	-0.1571	60	2.3567	0	0	1	0.6829811	23	292	1	52.0522	60	7.9478	0	0	1	0.8010145	13	57	406
1	0	1	20260611	160900	38	9	1	49.1899	-0.7207	60	10.8101	0	0	1	0.7156865	24	293	1	57.6433	60	2.3567	0	0	1	0.6829811	13	57	407
1	0	1	20260611	160902	39	9	1	74.045	0.9363	60	14.045	1	1	1	0.6503734	25	294	1	49.1899	60	10.8101	0	0	1	0.7156865	13	57	408
1	0	1	20260611	160904	40	9	1	74.7963	0.9864	60	14.7963	1	1	1	0.6301273	26	295	1	74.045	60	14.045	1	1	1	0.6503734	13	57	409
1	0	1	20260611	160907	41	9	1	71.8551	0.7903	60	11.8551	1	1	1	0.8824968	27	296	1	74.7963	60	14.7963	1	1	1	0.6301273	13	57	410
1	0	1	20260611	160909	42	9	1	45.5228	-0.9651	60	14.4772	0	0	1	0.5656378	28	297	1	71.8551	60	11.8551	1	1	1	0.8824968	13	57	411
1	0	1	20260611	160911	43	9	1	58.9594	-0.0694	60	1.0406	0	0	1	0.5486722	29	298	1	45.5228	60	14.4772	0	0	1	0.5656378	13	57	412
1	0	1	20260611	160913	44	9	1	65.6892	0.3793	60	5.6892	1	0	0	0.5350926	29	298	1	58.9594	60	1.0406	0	0	1	0.5486722	13	57	413
1	0	1	20260611	160915	45	9	1	47.071	-0.8619	60	12.929	0	0	1	0.663918	30	299	1	65.6892	60	5.6892	1	0	0	0.5350926	13	57	414
1	0	1	20260611	160918	46	9	1	67.9372	0.5291	60	7.9372	1	1	1	0.6159283	31	300	1	47.071	60	12.929	0	0	1	0.663918	13	57	415
1	0	1	20260611	160920	47	9	1	55.7095	-0.286	60	4.2905	0	0	1	0.6142879	32	301	1	67.9372	60	7.9372	1	1	1	0.6159283	13	57	416
1	0	1	20260611	160922	48	9	1	54.3557	-0.3763	60	5.6443	0	0	1	0.6001758	33	302	1	55.7095	60	4.2905	0	0	1	0.6142879	13	57	417
1	0	1	20260611	160924	49	9	1	67.575	0.505	60	7.575	1	0	0	0.600915	33	302	1	54.3557	60	5.6443	0	0	1	0.6001758	13	57	418
1	0	1	20260611	160926	50	9	1	61.7742	0.1183	60	1.7742	1	0	0	0.6471448	33	302	1	67.575	60	7.575	1	0	0	0.600915	13	57	419
1	0	1	20260611	160929	51	9	1	62.9378	0.1959	60	2.9378	1	0	0	0.4827253	33	302	1	61.7742	60	1.7742	1	0	0	0.6471448	13	57	420
1	0	1	20260611	160931	52	9	1	72.2582	0.8172	60	12.2582	1	0	0	1.3660294	33	302	1	62.9378	60	2.9378	1	0	0	0.4827253	13	57	421
1	0	1	20260611	160934	53	9	1	53.9586	-0.4028	60	6.0414	0	1	0	0.5669801	33	302	1	72.2582	60	12.2582	1	0	0	1.3660294	13	57	422
1	0	1	20260611	160936	54	9	1	71.9792	0.7986	60	11.9792	1	0	0	1.8684513	33	302	1	53.9586	60	6.0414	0	1	0	0.5669801	13	57	423
1	0	1	20260611	160939	55	9	1	60.1984	0.0132	60	0.1984	1	0	0	0.9824442	33	302	1	71.9792	60	11.9792	1	0	0	1.8684513	13	57	424
1	0	1	20260611	160942	56	9	1	56.8485	-0.2101	60	3.1515	0	0	1	0.7311342	34	303	1	60.1984	60	0.1984	1	0	0	0.9824442	13	57	425
1	0	1	20260611	160944	57	9	1	51.4704	-0.5686	60	8.5296	0	0	1	0.549552	35	304	1	56.8485	60	3.1515	0	0	1	0.7311342	13	57	426
1	0	1	20260611	160946	1	10	1	59.9808	-0.0013	60	0.0192	0	0	1	1.2674195	1	305	1	51.4704	60	8.5296	0	0	1	0.549552	13	47	427
1	0	1	20260611	160949	2	10	1	56.6698	-0.222	60	3.3302	0	0	1	0.5975296	2	306	1	59.9808	60	0.0192	0	0	1	1.2674195	13	47	428
1	0	1	20260611	160951	3	10	1	50.3391	-0.6441	60	9.6609	0	0	1	0.8161597	3	307	1	56.6698	60	3.3302	0	0	1	0.5975296	13	47	429
1	0	1	20260611	160954	4	10	1	58.4534	-0.1031	60	1.5466	0	1	0	0.8159831	3	307	1	50.3391	60	9.6609	0	0	1	0.8161597	13	47	430
1	0	1	20260611	160956	5	10	1	64.1384	0.2759	60	4.1384	1	1	1	0.6821268	4	308	1	58.4534	60	1.5466	0	1	0	0.8159831	13	47	431
1	0	1	20260611	160958	6	10	1	66.8812	0.4587	60	6.8812	1	0	0	0.6645853	4	308	1	64.1384	60	4.1384	1	1	1	0.6821268	13	47	432
1	0	1	20260611	161001	7	10	1	48.9629	-0.7358	60	11.0371	0	0	1	0.5489307	5	309	1	66.8812	60	6.8812	1	0	0	0.6645853	13	47	433
1	0	1	20260611	161003	8	10	1	56.8261	-0.2116	60	3.1739	0	0	1	1.5834351	6	310	1	48.9629	60	11.0371	0	0	1	0.5489307	13	47	434
1	0	1	20260611	161006	9	10	1	64.14	0.276	60	4.14	1	1	1	0.9997759	7	311	1	56.8261	60	3.1739	0	0	1	1.5834351	13	47	435
1	0	1	20260611	161008	10	10	1	51.6297	-0.558	60	8.3703	0	0	1	0.6354227	8	312	1	64.14	60	4.14	1	1	1	0.9997759	13	47	436
1	0	1	20260611	161011	11	10	1	69.4924	0.6328	60	9.4924	1	0	0	0.6656789	8	312	1	51.6297	60	8.3703	0	0	1	0.6354227	13	47	437
1	0	1	20260611	161013	12	10	1	60.2215	0.0148	60	0.2215	1	1	1	0.7523839	9	313	1	69.4924	60	9.4924	1	0	0	0.6656789	13	47	438
1	0	1	20260611	161015	13	10	1	65.5018	0.3668	60	5.5018	1	0	0	0.5507695	9	313	1	60.2215	60	0.2215	1	1	1	0.7523839	13	47	439
1	0	1	20260611	161017	14	10	1	64.0588	0.2706	60	4.0588	1	1	1	0.6653223	10	314	1	65.5018	60	5.5018	1	0	0	0.5507695	13	47	440
1	0	1	20260611	161019	15	10	1	48.8003	-0.7466	60	11.1997	0	0	1	0.7666199	11	315	1	64.0588	60	4.0588	1	1	1	0.6653223	13	47	441
1	0	1	20260611	161022	16	10	1	69.1043	0.607	60	9.1043	1	1	1	0.9661544	12	316	1	48.8003	60	11.1997	0	0	1	0.7666199	13	47	442
1	0	1	20260611	161024	17	10	1	64.9219	0.3281	60	4.9219	1	1	1	0.6811571	13	317	1	69.1043	60	9.1043	1	1	1	0.9661544	13	47	443
1	0	1	20260611	161027	18	10	1	50.786	-0.6143	60	9.214	0	1	0	1.3326071	13	317	1	64.9219	60	4.9219	1	1	1	0.6811571	13	47	444
1	0	1	20260611	161030	19	10	1	70.673	0.7115	60	10.673	1	1	1	0.5982975	14	318	1	50.786	60	9.214	0	1	0	1.3326071	13	47	445
1	0	1	20260611	161032	20	10	1	65.4605	0.364	60	5.4605	1	1	1	2.0340017	15	319	1	70.673	60	10.673	1	1	1	0.5982975	13	47	446
1	0	1	20260611	161035	21	10	1	61.2613	0.0841	60	1.2613	1	0	0	0.6649261	15	319	1	65.4605	60	5.4605	1	1	1	2.0340017	13	47	447
1	0	1	20260611	161037	22	10	1	73.9009	0.9267	60	13.9009	1	1	1	0.6509165	16	320	1	61.2613	60	1.2613	1	0	0	0.6649261	13	47	448
1	0	1	20260611	161040	23	10	1	64.6205	0.308	60	4.6205	1	1	1	1.018463	17	321	1	73.9009	60	13.9009	1	1	1	0.6509165	13	47	449
1	0	1	20260611	161042	24	10	1	54.7961	-0.3469	60	5.2039	0	0	1	0.7488538	18	322	1	64.6205	60	4.6205	1	1	1	1.018463	13	47	450
1	0	1	20260611	161045	25	10	1	59.9251	-0.005	60	0.0749	0	1	0	1.0853059	18	322	1	54.7961	60	5.2039	0	0	1	0.7488538	13	47	451
1	0	1	20260611	161047	26	10	1	46.1039	-0.9264	60	13.8961	0	0	1	0.6332125	19	323	1	59.9251	60	0.0749	0	1	0	1.0853059	13	47	452
1	0	1	20260611	161050	27	10	1	69.2931	0.6195	60	9.2931	1	0	0	1.0672067	19	323	1	46.1039	60	13.8961	0	0	1	0.6332125	13	47	453
1	0	1	20260611	161052	28	10	1	63.8896	0.2593	60	3.8896	1	1	1	1.4498356	20	324	1	69.2931	60	9.2931	1	0	0	1.0672067	13	47	454
1	0	1	20260611	161055	29	10	1	64.0746	0.2716	60	4.0746	1	0	0	0.684028	20	324	1	63.8896	60	3.8896	1	1	1	1.4498356	13	47	455
1	0	1	20260611	161058	30	10	1	61.4814	0.0988	60	1.4814	1	0	0	0.7816206	20	324	1	64.0746	60	4.0746	1	0	0	0.684028	13	47	456
1	0	1	20260611	161100	31	10	1	59.8113	-0.0126	60	0.1887	0	0	1	0.7844015	21	325	1	61.4814	60	1.4814	1	0	0	0.7816206	13	47	457
1	0	1	20260611	161102	32	10	1	69.0247	0.6016	60	9.0247	1	0	0	0.5176761	21	325	1	59.8113	60	0.1887	0	0	1	0.7844015	13	47	458
1	0	1	20260611	161105	33	10	1	50.2577	-0.6495	60	9.7423	0	0	1	0.9168117	22	326	1	69.0247	60	9.0247	1	0	0	0.5176761	13	47	459
1	0	1	20260611	161107	34	10	1	60.1601	0.0107	60	0.1601	1	0	0	0.5153374	22	326	1	50.2577	60	9.7423	0	0	1	0.9168117	13	47	460
1	0	1	20260611	161109	35	10	1	66.0827	0.4055	60	6.0827	1	1	1	1.1669761	23	327	1	60.1601	60	0.1601	1	0	0	0.5153374	13	47	461
1	0	1	20260611	161112	36	10	1	51.7059	-0.5529	60	8.2941	0	0	1	1.2993266	24	328	1	66.0827	60	6.0827	1	1	1	1.1669761	13	47	462
1	0	1	20260611	161115	37	10	1	58.7412	-0.0839	60	1.2588	0	0	1	0.4811011	25	329	1	51.7059	60	8.2941	0	0	1	1.2993266	13	47	463
1	0	1	20260611	161118	38	10	1	59.4779	-0.0348	60	0.5221	0	1	0	0.6165571	25	329	1	58.7412	60	1.2588	0	0	1	0.4811011	13	47	464
1	0	1	20260611	161120	39	10	1	64.7612	0.3174	60	4.7612	1	0	0	0.6498517	25	329	1	59.4779	60	0.5221	0	1	0	0.6165571	13	47	465
1	0	1	20260611	161122	40	10	1	58.1522	-0.1232	60	1.8478	0	1	0	0.3999929	25	329	1	64.7612	60	4.7612	1	0	0	0.6498517	13	47	466
1	0	1	20260611	161124	41	10	1	52.832	-0.4779	60	7.168	0	0	1	0.6160751	26	330	1	58.1522	60	1.8478	0	1	0	0.3999929	13	47	467
1	0	1	20260611	161126	42	10	1	53.5059	-0.4329	60	6.4941	0	0	1	0.7163291	27	331	1	52.832	60	7.168	0	0	1	0.6160751	13	47	468
1	0	1	20260611	161129	43	10	1	72.0588	0.8039	60	12.0588	1	1	1	0.632472	28	332	1	53.5059	60	6.4941	0	0	1	0.7163291	13	47	469
1	0	1	20260611	161131	44	10	1	60.757	0.0505	60	0.757	1	1	1	0.5848984	29	333	1	72.0588	60	12.0588	1	1	1	0.632472	13	47	470
1	0	1	20260611	161133	45	10	1	48.0374	-0.7975	60	11.9626	0	1	0	0.6318738	29	333	1	60.757	60	0.757	1	1	1	0.5848984	13	47	471
1	0	1	20260611	161136	46	10	1	61.0692	0.0713	60	1.0692	1	1	1	0.5668775	30	334	1	48.0374	60	11.9626	0	1	0	0.6318738	13	47	472
1	0	1	20260611	161138	47	10	1	58.4869	-0.1009	60	1.5131	0	0	1	0.6991572	31	335	1	61.0692	60	1.0692	1	1	1	0.5668775	13	47	473
1	0	1	20260611	161142	1	11	1	57.687	-0.1542	60	2.313	0	0	1	1.4005194	1	336	1	58.4869	60	1.5131	0	0	1	0.6991572	13	49	474
1	0	1	20260611	161145	2	11	1	61.2816	0.0854	60	1.2816	1	0	0	0.8311317	1	336	1	57.687	60	2.313	0	0	1	1.4005194	13	49	475
1	0	1	20260611	161148	3	11	1	59.6571	-0.0229	60	0.3429	0	1	0	0.4488993	1	336	1	61.2816	60	1.2816	1	0	0	0.8311317	13	49	476
1	0	1	20260611	161150	4	11	1	72.2053	0.8137	60	12.2053	1	1	1	0.6159681	2	337	1	59.6571	60	0.3429	0	1	0	0.4488993	13	49	477
1	0	1	20260611	161153	5	11	1	51.9421	-0.5372	60	8.0579	0	1	0	0.7155081	2	337	1	72.2053	60	12.2053	1	1	1	0.6159681	13	49	478
1	0	1	20260611	161156	6	11	1	57.594	-0.1604	60	2.406	0	1	0	0.4513604	2	337	1	51.9421	60	8.0579	0	1	0	0.7155081	13	49	479
1	0	1	20260611	161158	7	11	1	61.3501	0.09	60	1.3501	1	0	0	0.614717	2	337	1	57.594	60	2.406	0	1	0	0.4513604	13	49	480
1	0	1	20260611	161200	8	11	1	46.9057	-0.873	60	13.0943	0	1	0	0.5315988	2	337	1	61.3501	60	1.3501	1	0	0	0.614717	13	49	481
1	0	1	20260611	161202	9	11	1	68.9133	0.5942	60	8.9133	1	0	0	0.4823166	2	337	1	46.9057	60	13.0943	0	1	0	0.5315988	13	49	482
1	0	1	20260611	161205	10	11	1	62.9646	0.1976	60	2.9646	1	1	1	0.599101	3	338	1	68.9133	60	8.9133	1	0	0	0.4823166	13	49	483
1	0	1	20260611	161207	11	11	1	56.1346	-0.2577	60	3.8654	0	0	1	0.5325066	4	339	1	62.9646	60	2.9646	1	1	1	0.599101	13	49	484
