ID,GROUP,SESSION,DATE,TIME,TRIAL_BLK,BLK_NO,DISTRIBUTION,AMP,LOGICAL_AMP,PHY_BOUND,DISTANCE,TRUE_CAT,SUB RESPONSE,FEEDBACK,RT,CORRECT_B,CORRECT_S,pDISTRIBUTION,pAMP,pphyBOUND,pDISTANCE,pTRUE_CAT,pSUB RESPONSE,pFEEDBACK,pRT,TOTAL_BLK,TOTAL_TRIAL_INBLK,TRIAL_SSE
P01,0,1,20260611,185705,23,4,1,55.5318,-0.2979,60.0,4.4682,0,0,1,0.26382530003320426,10,69,1,50.1989,60.0,9.8011,0,0,1,0.2997573000611737,13,44,141
P01,0,1,20260611,185707,24,4,1,50.8083,-0.6128,60.0,9.1917,0,0,1,0.5988413000013679,11,70,1,55.5318,60.0,4.4682,0,0,1,0.2638253000332042,13,44,142
P01,0,1,20260611,185709,25,4,1,74.5054,0.967,60.0,14.5054,1,1,1,0.7519960999488831,12,71,1,50.8083,60.0,9.1917,0,0,1,0.5988413000013679,13,44,143
P01,0,1,20260611,185712,26,4,1,57.1137,-0.1924,60.0,2.8863,0,0,1,0.5494822000619024,13,72,1,74.5054,60.0,14.5054,1,1,1,0.7519960999488831,13,44,144
P01,0,1,20260611,185714,27,4,1,73.0841,0.8723,60.0,13.0841,1,1,1,0.2837798000546172,14,73,1,57.1137,60.0,2.8863,0,0,1,0.5494822000619024,13,44,145
P01,0,1,20260611,185716,28,4,1,65.1382,0.3425,60.0,5.1382,1,0,0,0.5151819000020623,14,73,1,73.0841,60.0,13.0841,1,1,1,0.2837798000546172,13,44,146
P01,0,1,20260611,185718,29,4,1,57.4671,-0.1689,60.0,2.5329,0,1,0,0.7180857999483123,14,73,1,65.1382,60.0,5.1382,1,0,0,0.5151819000020623,13,44,147
P01,0,1,20260611,185720,30,4,1,54.4059,-0.3729,60.0,5.5941,0,1,0,0.516505700070411,14,73,1,57.4671,60.0,2.5329,0,1,0,0.7180857999483123,13,44,148
P01,0,1,20260611,185722,31,4,1,51.9132,-0.5391,60.0,8.0868,0,0,1,0.700395799940452,15,74,1,54.4059,60.0,5.5941,0,1,0,0.516505700070411,13,44,149
P01,0,1,20260611,185725,32,4,1,64.8886,0.3259,60.0,4.8886,1,0,0,0.6653111999621615,15,74,1,51.9132,60.0,8.0868,0,0,1,0.700395799940452,13,44,150
P01,0,1,20260611,185728,33,4,1,47.8971,-0.8069,60.0,12.1029,0,0,1,0.4514554999768734,16,75,1,64.8886,60.0,4.8886,1,0,0,0.6653111999621615,13,44,151
P01,0,1,20260611,185730,34,4,1,59.9169,-0.0055,60.0,0.0831,0,0,1,0.49756709998473525,17,76,1,47.8971,60.0,12.1029,0,0,1,0.4514554999768734,13,44,152
P01,0,1,20260611,185732,35,4,1,60.9999,0.0667,60.0,0.9999,1,0,0,0.28567059990018606,17,76,1,59.9169,60.0,0.0831,0,0,1,0.4975670999847352,13,44,153
P01,0,1,20260611,185734,36,4,1,71.314,0.7543,60.0,11.314,1,0,0,0.8197059000376612,17,76,1,60.9999,60.0,0.9999,1,0,0,0.285670599900186,13,44,154
P01,0,1,20260611,185736,37,4,1,65.8949,0.393,60.0,5.8949,1,0,0,0.24877399997785687,17,76,1,71.314,60.0,11.314,1,0,0,0.8197059000376612,13,44,155
P01,0,1,20260611,185738,38,4,1,63.909,0.2606,60.0,3.909,1,1,1,0.28271549998316914,18,77,1,65.8949,60.0,5.8949,1,0,0,0.2487739999778568,13,44,156
P01,0,1,20260611,185740,39,4,1,68.7287,0.5819,60.0,8.7287,1,1,1,0.2479731000494212,19,78,1,63.909,60.0,3.909,1,1,1,0.2827154999831691,13,44,157
P01,0,1,20260611,185742,40,4,1,56.8278,-0.2115,60.0,3.1722,0,0,1,0.21729609998874366,20,79,1,68.7287,60.0,8.7287,1,1,1,0.2479731000494212,13,44,158
P01,0,1,20260611,185744,41,4,1,68.2909,0.5527,60.0,8.2909,1,0,0,0.30028179998043925,20,79,1,56.8278,60.0,3.1722,0,0,1,0.2172960999887436,13,44,159
P01,0,1,20260611,185746,42,4,1,71.7221,0.7815,60.0,11.7221,1,0,0,0.41618850000668317,20,79,1,68.2909,60.0,8.2909,1,0,0,0.3002817999804392,13,44,160
P01,0,1,20260611,185748,43,4,1,69.8699,0.658,60.0,9.8699,1,1,1,0.31581309996545315,21,80,1,71.7221,60.0,11.7221,1,0,0,0.4161885000066831,13,44,161
P01,0,1,20260611,185750,44,4,1,64.3917,0.2928,60.0,4.3917,1,1,1,0.41806609998457134,22,81,1,69.8699,60.0,9.8699,1,1,1,0.3158130999654531,13,44,162
P01,0,1,20260611,185752,1,5,2,71.1699,0.7447,60.0,11.1699,1,0,0,0.6665793999563903,0,81,1,64.3917,60.0,4.3917,1,1,1,0.4180660999845713,13,52,163
P01,0,1,20260611,185755,2,5,2,59.7947,-0.0137,60.0,0.2053,0,0,1,0.3152462999569252,1,82,2,71.1699,60.0,11.1699,1,0,0,0.6665793999563903,13,52,164
P01,0,1,20260611,185757,3,5,2,60.5713,0.0381,60.0,0.5713,1,1,1,0.398200299940072,2,83,2,59.7947,60.0,0.2053,0,0,1,0.3152462999569252,13,52,165
P01,0,1,20260611,185759,4,5,2,55.816,-0.2789,60.0,4.184,0,1,0,0.38245279993861914,2,83,2,60.5713,60.0,0.5713,1,1,1,0.398200299940072,13,52,166
P01,0,1,20260611,185802,5,5,2,67.7185,0.5146,60.0,7.7185,1,0,0,0.23018640000373125,2,83,2,55.816,60.0,4.184,0,1,0,0.3824527999386191,13,52,167
P01,0,1,20260611,185804,6,5,2,70.0897,0.6726,60.0,10.0897,1,0,0,0.465741700027138,2,83,2,67.7185,60.0,7.7185,1,0,0,0.2301864000037312,13,52,168
P01,0,1,20260611,185806,7,5,2,51.0818,-0.5945,60.0,8.9182,0,0,1,0.30027309991419315,3,84,2,70.0897,60.0,10.0897,1,0,0,0.465741700027138,13,52,169
P01,0,1,20260611,185808,8,5,2,60.9297,0.062,60.0,0.9297,1,1,1,0.2504206000594422,4,85,2,51.0818,60.0,8.9182,0,0,1,0.3002730999141931,13,52,170
P01,0,1,20260611,185810,9,5,2,59.6276,-0.0248,60.0,0.3724,0,0,1,0.21639799990225583,5,86,2,60.9297,60.0,0.9297,1,1,1,0.2504206000594422,13,52,171
P01,0,1,20260611,185812,10,5,2,58.6939,-0.0871,60.0,1.3061,0,0,1,0.2308388000819832,6,87,2,59.6276,60.0,0.3724,0,0,1,0.2163979999022558,13,52,172
P01,0,1,20260611,185813,11,5,2,60.9085,0.0606,60.0,0.9085,1,1,1,0.2321856999769807,7,88,2,58.6939,60.0,1.3061,0,0,1,0.2308388000819832,13,52,173
P01,0,1,20260611,185815,12,5,2,46.5326,-0.8978,60.0,13.4674,0,0,1,0.36461309995502234,8,89,2,60.9085,60.0,0.9085,1,1,1,0.2321856999769807,13,52,174
P01,0,1,20260611,185817,13,5,2,65.0136,0.3342,60.0,5.0136,1,0,0,0.41437949996907264,8,89,2,46.5326,60.0,13.4674,0,0,1,0.3646130999550223,13,52,175
P01,0,1,20260611,185819,14,5,2,60.1591,0.0106,60.0,0.1591,1,1,1,0.31606310000643134,9,90,2,65.0136,60.0,5.0136,1,0,0,0.4143794999690726,13,52,176
P01,0,1,20260611,185821,15,5,2,50.6445,-0.6237,60.0,9.3555,0,0,1,0.3152178000891581,10,91,2,60.1591,60.0,0.1591,1,1,1,0.3160631000064313,13,52,177
P01,0,1,20260611,185823,16,5,2,56.7605,-0.216,60.0,3.2395,0,0,1,0.28224129998125136,11,92,2,50.6445,60.0,9.3555,0,0,1,0.3152178000891581,13,52,178
P01,0,1,20260611,185825,17,5,2,60.5725,0.0382,60.0,0.5725,1,0,0,0.217128699994646,11,92,2,56.7605,60.0,3.2395,0,0,1,0.2822412999812513,13,52,179
P01,0,1,20260611,185827,18,5,2,71.1653,0.7444,60.0,11.1653,1,1,1,0.24907479993999004,12,93,2,60.5725,60.0,0.5725,1,0,0,0.217128699994646,13,52,180
P01,0,1,20260611,185829,19,5,2,50.8597,-0.6094,60.0,9.1403,0,1,0,0.44942810002248734,12,93,2,71.1653,60.0,11.1653,1,1,1,0.24907479993999,13,52,181
P01,0,1,20260611,185832,20,5,2,51.7872,-0.5475,60.0,8.2128,0,1,0,0.46694259997457266,12,93,2,50.8597,60.0,9.1403,0,1,0,0.4494281000224873,13,52,182
P01,0,1,20260611,185834,21,5,2,63.0542,0.2036,60.0,3.0542,1,1,1,0.38315730006434023,13,94,2,51.7872,60.0,8.2128,0,1,0,0.4669425999745726,13,52,183
P01,0,1,20260611,185836,22,5,2,58.5672,-0.0955,60.0,1.4328,0,1,0,0.3350946999853477,13,94,2,63.0542,60.0,3.0542,1,1,1,0.3831573000643402,13,52,184
P01,0,1,20260611,185838,23,5,2,52.411,-0.5059,60.0,7.589,0,1,0,0.2981401999713853,13,94,2,58.5672,60.0,1.4328,0,1,0,0.3350946999853477,13,52,185
P01,0,1,20260611,185840,24,5,2,60.1209,0.0081,60.0,0.1209,1,1,1,0.36518820002675056,14,95,2,52.411,60.0,7.589,0,1,0,0.2981401999713853,13,52,186
P01,0,1,20260611,185842,25,5,2,73.3203,0.888,60.0,13.3203,1,0,0,0.7358473000349477,14,95,2,60.1209,60.0,0.1209,1,1,1,0.3651882000267505,13,52,187
P01,0,1,20260611,185844,26,5,2,64.9112,0.3274,60.0,4.9112,1,0,0,0.7156489000190049,14,95,2,73.3203,60.0,13.3203,1,0,0,0.7358473000349477,13,52,188
P01,0,1,20260611,185847,27,5,2,59.1756,-0.055,60.0,0.8244,0,1,0,0.33227949996944517,14,95,2,64.9112,60.0,4.9112,1,0,0,0.7156489000190049,13,52,189
P01,0,1,20260611,185849,28,5,2,63.9892,0.2659,60.0,3.9892,1,1,1,0.3673517999704927,15,96,2,59.1756,60.0,0.8244,0,1,0,0.3322794999694451,13,52,190
P01,0,1,20260611,185851,29,5,2,66.4009,0.4267,60.0,6.4009,1,1,1,0.25016269995830953,16,97,2,63.9892,60.0,3.9892,1,1,1,0.3673517999704927,13,52,191
P01,0,1,20260611,185853,30,5,2,51.24,-0.584,60.0,8.76,0,0,1,0.23101410001982003,17,98,2,66.4009,60.0,6.4009,1,1,1,0.2501626999583095,13,52,192
P01,0,1,20260611,185855,31,5,2,71.5504,0.77,60.0,11.5504,1,0,0,0.2983956999378279,17,98,2,51.24,60.0,8.76,0,0,1,0.23101410001982,13,52,193
P01,0,1,20260611,185857,32,5,2,50.2961,-0.6469,60.0,9.7039,0,1,0,0.3658135000150651,17,98,2,71.5504,60.0,11.5504,1,0,0,0.2983956999378279,13,52,194
P01,0,1,20260611,185859,33,5,2,63.7034,0.2469,60.0,3.7034,1,0,0,0.9337407000130042,17,98,2,50.2961,60.0,9.7039,0,1,0,0.3658135000150651,13,52,195
P01,0,1,20260611,185901,34,5,2,69.578,0.6385,60.0,9.578,1,1,1,0.41700010001659393,18,99,2,63.7034,60.0,3.7034,1,0,0,0.9337407000130042,13,52,196
P01,0,1,20260611,185904,35,5,2,46.1907,-0.9206,60.0,13.8093,0,1,0,0.24934949993621558,18,99,2,69.578,60.0,9.578,1,1,1,0.4170001000165939,13,52,197
P01,0,1,20260611,185906,36,5,2,61.3316,0.0888,60.0,1.3316,1,1,1,0.33254630002193153,19,100,2,46.1907,60.0,13.8093,0,1,0,0.2493494999362155,13,52,198
P01,0,1,20260611,185908,37,5,2,66.7396,0.4493,60.0,6.7396,1,0,0,0.3993450999259949,19,100,2,61.3316,60.0,1.3316,1,1,1,0.3325463000219315,13,52,199
P01,0,1,20260611,185910,38,5,2,50.0168,-0.6655,60.0,9.9832,0,0,1,0.2658225999912247,20,101,2,66.7396,60.0,6.7396,1,0,0,0.3993450999259949,13,52,200
P01,0,1,20260611,185912,39,5,2,64.3898,0.2927,60.0,4.3898,1,0,0,0.3154854999156669,20,101,2,50.0168,60.0,9.9832,0,0,1,0.2658225999912247,13,52,201
P01,0,1,20260611,185914,40,5,2,46.4699,-0.902,60.0,13.5301,0,1,0,0.2985728000057861,20,101,2,64.3898,60.0,4.3898,1,0,0,0.3154854999156669,13,52,202
P01,0,1,20260611,185916,41,5,2,63.2065,0.2138,60.0,3.2065,1,0,0,0.4810534999705851,20,101,2,46.4699,60.0,13.5301,0,1,0,0.2985728000057861,13,52,203
P01,0,1,20260611,185918,42,5,2,58.5433,-0.0971,60.0,1.4567,0,1,0,0.4302434000419453,20,101,2,63.2065,60.0,3.2065,1,0,0,0.4810534999705851,13,52,204
P01,0,1,20260611,185920,43,5,2,57.814,-0.1457,60.0,2.186,0,0,1,0.3989642000524327,21,102,2,58.5433,60.0,1.4567,0,1,0,0.4302434000419453,13,52,205
P01,0,1,20260611,185922,44,5,2,51.0954,-0.5936,60.0,8.9046,0,1,0,0.28225189994554967,21,102,2,57.814,60.0,2.186,0,0,1,0.3989642000524327,13,52,206
P01,0,1,20260611,185924,45,5,2,63.6087,0.2406,60.0,3.6087,1,1,1,0.3991459000390023,22,103,2,51.0954,60.0,8.9046,0,1,0,0.2822518999455496,13,52,207
P01,0,1,20260611,185926,46,5,2,61.2727,0.0848,60.0,1.2727,1,1,1,0.3482160000130534,23,104,2,63.6087,60.0,3.6087,1,1,1,0.3991459000390023,13,52,208
P01,0,1,20260611,185928,47,5,2,60.3278,0.0219,60.0,0.3278,1,1,1,0.2832096000202,24,105,2,61.2727,60.0,1.2727,1,1,1,0.3482160000130534,13,52,209
P01,0,1,20260611,185930,48,5,2,69.4479,0.6299,60.0,9.4479,1,0,0,0.38255119998939335,24,105,2,60.3278,60.0,0.3278,1,1,1,0.2832096000202,13,52,210
P01,0,1,20260611,185932,49,5,2,62.4275,0.1618,60.0,2.4275,1,0,0,0.20037910004612058,24,105,2,69.4479,60.0,9.4479,1,0,0,0.3825511999893933,13,52,211
P01,0,1,20260611,185934,50,5,2,47.7258,-0.8183,60.0,12.2742,0,1,0,0.3166751000098884,24,105,2,62.4275,60.0,2.4275,1,0,0,0.2003791000461205,13,52,212
P01,0,1,20260611,185936,51,5,2,62.9917,0.1994,60.0,2.9917,1,0,0,0.4998085000552237,24,105,2,47.7258,60.0,12.2742,0,1,0,0.3166751000098884,13,52,213
P01,0,1,20260611,185938,52,5,2,62.4469,0.1631,60.0,2.4469,1,0,0,0.49995969992596656,24,105,2,62.9917,60.0,2.9917,1,0,0,0.4998085000552237,13,52,214
P01,0,1,20260611,185941,1,6,1,57.9789,-0.1347,60.0,2.0211,0,0,1,0.6496402000775561,1,106,2,62.4469,60.0,2.4469,1,0,0,0.4999596999259665,13,53,215
P01,0,1,20260611,185943,2,6,1,47.4186,-0.8388,60.0,12.5814,0,1,0,0.4821148000191897,1,106,1,57.9789,60.0,2.0211,0,0,1,0.6496402000775561,13,53,216
P01,0,1,20260611,185945,3,6,1,49.863,-0.6758,60.0,10.137,0,0,1,0.28183089999947697,2,107,1,47.4186,60.0,12.5814,0,1,0,0.4821148000191897,13,53,217
P01,0,1,20260611,185947,4,6,1,54.6935,-0.3538,60.0,5.3065,0,0,1,0.4178141000447795,3,108,1,49.863,60.0,10.137,0,0,1,0.2818308999994769,13,53,218
P01,0,1,20260611,185949,5,6,1,62.6952,0.1797,60.0,2.6952,1,0,0,0.5654175999807194,3,108,1,54.6935,60.0,5.3065,0,0,1,0.4178141000447795,13,53,219
P01,0,1,20260611,185952,6,6,1,59.4687,-0.0354,60.0,0.5313,0,0,1,0.5998025999870151,4,109,1,62.6952,60.0,2.6952,1,0,0,0.5654175999807194,13,53,220
P01,0,1,20260611,185954,7,6,1,58.5452,-0.097,60.0,1.4548,0,0,1,0.7490083000157028,5,110,1,59.4687,60.0,0.5313,0,0,1,0.5998025999870151,13,53,221
P01,0,1,20260611,185956,8,6,1,55.3976,-0.3068,60.0,4.6024,0,0,1,0.6337706999620423,6,111,1,58.5452,60.0,1.4548,0,0,1,0.7490083000157028,13,53,222
P01,0,1,20260611,185958,9,6,1,74.9823,0.9988,60.0,14.9823,1,0,0,0.5167253999970853,6,111,1,55.3976,60.0,4.6024,0,0,1,0.6337706999620423,13,53,223
P01,0,1,20260611,190000,10,6,1,60.9393,0.0626,60.0,0.9393,1,0,0,0.38818739994894713,6,111,1,74.9823,60.0,14.9823,1,0,0,0.5167253999970853,13,53,224
P01,0,1,20260611,190002,11,6,1,60.992,0.0661,60.0,0.992,1,0,0,0.2670056000351906,6,111,1,60.9393,60.0,0.9393,1,0,0,0.3881873999489471,13,53,225
P01,0,1,20260611,190009,12,6,1,66.6212,0.4414,60.0,6.6212,1,1,1,0.34924200002569705,7,112,1,60.992,60.0,0.992,1,0,0,0.2670056000351906,13,53,226
P01,0,1,20260611,190011,13,6,1,65.4647,0.3643,60.0,5.4647,1,0,0,0.3013282000320032,7,112,1,66.6212,60.0,6.6212,1,1,1,0.349242000025697,13,53,227
P01,0,1,20260611,190013,14,6,1,61.0078,0.0672,60.0,1.0078,1,0,0,0.36640539998188615,7,112,1,65.4647,60.0,5.4647,1,0,0,0.3013282000320032,13,53,228
P01,0,1,20260611,190015,15,6,1,57.7564,-0.1496,60.0,2.2436,0,0,1,0.28275899996515363,8,113,1,61.0078,60.0,1.0078,1,0,0,0.3664053999818861,13,53,229
P01,0,1,20260611,190017,16,6,1,59.6717,-0.0219,60.0,0.3283,0,1,0,0.532458100002259,8,113,1,57.7564,60.0,2.2436,0,0,1,0.2827589999651536,13,53,230
P01,0,1,20260611,190019,17,6,1,72.0338,0.8023,60.0,12.0338,1,1,1,0.23146729997824878,9,114,1,59.6717,60.0,0.3283,0,1,0,0.532458100002259,13,53,231
P01,0,1,20260611,190021,18,6,1,66.3591,0.4239,60.0,6.3591,1,0,0,0.16483750008046627,9,114,1,72.0338,60.0,12.0338,1,1,1,0.2314672999782487,13,53,232
P01,0,1,20260611,190023,19,6,1,58.0969,-0.1269,60.0,1.9031,0,1,0,0.21449599997140467,9,114,1,66.3591,60.0,6.3591,1,0,0,0.1648375000804662,13,53,233
P01,0,1,20260611,190025,20,6,1,58.0775,-0.1282,60.0,1.9225,0,1,0,0.30032220005523413,9,114,1,58.0969,60.0,1.9031,0,1,0,0.2144959999714046,13,53,234
P01,0,1,20260611,190027,21,6,1,49.997,-0.6669,60.0,10.003,0,1,0,0.34973559994250536,9,114,1,58.0775,60.0,1.9225,0,1,0,0.3003222000552341,13,53,235
P01,0,1,20260611,190029,22,6,1,51.513,-0.5658,60.0,8.487,0,1,0,0.38169639999978244,9,114,1,49.997,60.0,10.003,0,1,0,0.3497355999425053,13,53,236
P01,0,1,20260611,190031,23,6,1,72.1027,0.8068,60.0,12.1027,1,0,0,0.2994367000646889,9,114,1,51.513,60.0,8.487,0,1,0,0.3816963999997824,13,53,237
P01,0,1,20260611,190037,24,6,1,64.0982,0.2732,60.0,4.0982,1,0,0,0.631345999892801,9,114,1,72.1027,60.0,12.1027,1,0,0,0.2994367000646889,13,53,238
P01,0,1,20260611,190039,25,6,1,71.0563,0.7371,60.0,11.0563,1,1,1,0.46470570005476475,10,115,1,64.0982,60.0,4.0982,1,0,0,0.631345999892801,13,53,239
P01,0,1,20260611,190041,26,6,1,65.2812,0.3521,60.0,5.2812,1,1,1,0.4822580999461934,11,116,1,71.0563,60.0,11.0563,1,1,1,0.4647057000547647,13,53,240
P01,0,1,20260611,190044,27,6,1,63.724,0.2483,60.0,3.724,1,1,1,1.2995415000477806,12,117,1,65.2812,60.0,5.2812,1,1,1,0.4822580999461934,13,53,241
P01,0,1,20260611,190046,28,6,1,62.3549,0.157,60.0,2.3549,1,1,1,0.5162713000318035,13,118,1,63.724,60.0,3.724,1,1,1,1.2995415000477806,13,53,242
P01,0,1,20260611,190049,29,6,1,65.9605,0.3974,60.0,5.9605,1,0,0,0.5325073999119923,13,118,1,62.3549,60.0,2.3549,1,1,1,0.5162713000318035,13,53,243
P01,0,1,20260611,190051,30,6,1,63.7015,0.2468,60.0,3.7015,1,0,0,0.3485625999746844,13,118,1,65.9605,60.0,5.9605,1,0,0,0.5325073999119923,13,53,244
P01,0,1,20260611,190053,31,6,1,74.0739,0.9383,60.0,14.0739,1,1,1,0.7178238000487909,14,119,1,63.7015,60.0,3.7015,1,0,0,0.3485625999746844,13,53,245
P01,0,1,20260611,190055,32,6,1,56.5181,-0.2321,60.0,3.4819,0,0,1,0.39972799993120134,15,120,1,74.0739,60.0,14.0739,1,1,1,0.7178238000487909,13,53,246
P01,0,1,20260611,190057,33,6,1,55.6813,-0.2879,60.0,4.3187,0,1,0,0.28102879994548857,15,120,1,56.5181,60.0,3.4819,0,0,1,0.3997279999312013,13,53,247
P01,0,1,20260611,190059,34,6,1,73.666,0.9111,60.0,13.666,1,1,1,0.19757889991160482,16,121,1,55.6813,60.0,4.3187,0,1,0,0.2810287999454885,13,53,248
P01,0,1,20260611,190101,35,6,1,68.6511,0.5767,60.0,8.6511,1,1,1,0.3999751000665128,17,122,1,73.666,60.0,13.666,1,1,1,0.1975788999116048,13,53,249
P01,0,1,20260611,190103,36,6,1,63.6146,0.241,60.0,3.6146,1,1,1,0.2667450000299141,18,123,1,68.6511,60.0,8.6511,1,1,1,0.3999751000665128,13,53,250
P01,0,1,20260611,190105,37,6,1,66.2315,0.4154,60.0,6.2315,1,1,1,0.4173762999707833,19,124,1,63.6146,60.0,3.6146,1,1,1,0.2667450000299141,13,53,251
P01,0,1,20260611,190107,38,6,1,71.2941,0.7529,60.0,11.2941,1,0,0,0.2994677999522537,19,124,1,66.2315,60.0,6.2315,1,1,1,0.4173762999707833,13,53,252
P01,0,1,20260611,190109,39,6,1,58.3119,-0.1125,60.0,1.6881,0,1,0,0.732685099937953,19,124,1,71.2941,60.0,11.2941,1,0,0,0.2994677999522537,13,53,253
P01,0,1,20260611,190111,40,6,1,69.2486,0.6166,60.0,9.2486,1,1,1,0.26597170007880777,20,125,1,58.3119,60.0,1.6881,0,1,0,0.732685099937953,13,53,254
P01,0,1,20260611,190113,41,6,1,59.0824,-0.0612,60.0,0.9176,0,0,1,0.31659610010683537,21,126,1,69.2486,60.0,9.2486,1,1,1,0.2659717000788077,13,53,255
P01,0,1,20260611,190115,42,6,1,59.8765,-0.0082,60.0,0.1235,0,0,1,0.6135392999276519,22,127,1,59.0824,60.0,0.9176,0,0,1,0.3165961001068353,13,53,256
P01,0,1,20260611,190119,43,6,1,56.8362,-0.2109,60.0,3.1638,0,1,0,0.28280619997531176,22,127,1,59.8765,60.0,0.1235,0,0,1,0.6135392999276519,13,53,257
P01,0,1,20260611,190121,44,6,1,53.2424,-0.4505,60.0,6.7576,0,0,1,0.2326949000125751,23,128,1,56.8362,60.0,3.1638,0,1,0,0.2828061999753117,13,53,258
P01,0,1,20260611,190123,45,6,1,72.4836,0.8322,60.0,12.4836,1,1,1,0.2491310000186786,24,129,1,53.2424,60.0,6.7576,0,0,1,0.2326949000125751,13,53,259
P01,0,1,20260611,190125,46,6,1,55.6126,-0.2925,60.0,4.3874,0,0,1,0.3482519999379292,25,130,1,72.4836,60.0,12.4836,1,1,1,0.2491310000186786,13,53,260
P01,0,1,20260611,190127,47,6,1,57.8421,-0.1439,60.0,2.1579,0,1,0,0.29933390009682626,25,130,1,55.6126,60.0,4.3874,0,0,1,0.3482519999379292,13,53,261
P01,0,1,20260611,190129,48,6,1,59.1761,-0.0549,60.0,0.8239,0,1,0,0.36909940000623465,25,130,1,57.8421,60.0,2.1579,0,1,0,0.2993339000968262,13,53,262
P01,0,1,20260611,190131,49,6,1,56.9664,-0.2022,60.0,3.0336,0,0,1,0.4820771999657154,26,131,1,59.1761,60.0,0.8239,0,1,0,0.3690994000062346,13,53,263
P01,0,1,20260611,190133,50,6,1,71.2759,0.7517,60.0,11.2759,1,1,1,0.39842640003189445,27,132,1,56.9664,60.0,3.0336,0,0,1,0.4820771999657154,13,53,264
P01,0,1,20260611,190136,51,6,1,53.0008,-0.4666,60.0,6.9992,0,0,1,0.26599489990621805,28,133,1,71.2759,60.0,11.2759,1,1,1,0.3984264000318944,13,53,265
P01,0,1,20260611,190138,52,6,1,72.6179,0.8412,60.0,12.6179,1,1,1,0.40053889993578196,29,134,1,53.0008,60.0,6.9992,0,0,1,0.265994899906218,13,53,266
P01,0,1,20260611,190140,53,6,1,54.51,-0.366,60.0,5.49,0,0,1,0.33227009989786893,30,135,1,72.6179,60.0,12.6179,1,1,1,0.4005388999357819,13,53,267
P01,0,1,20260611,190142,1,7,2,63.1376,0.2092,60.0,3.1376,1,1,1,0.29927419999148697,1,136,1,54.51,60.0,5.49,0,0,1,0.3322700998978689,13,56,268
P01,0,1,20260611,190144,2,7,2,56.8095,-0.2127,60.0,3.1905,0,1,0,0.25028529996052384,1,136,2,63.1376,60.0,3.1376,1,1,1,0.2992741999914869,13,56,269
P01,0,1,20260611,190146,3,7,2,60.9382,0.0625,60.0,0.9382,1,1,1,0.29927660000976175,2,137,2,56.8095,60.0,3.1905,0,1,0,0.2502852999605238,13,56,270
P01,0,1,20260611,190148,4,7,2,61.9518,0.1301,60.0,1.9518,1,0,0,0.2644112999550998,2,137,2,60.9382,60.0,0.9382,1,1,1,0.2992766000097617,13,56,271
P01,0,1,20260611,190150,5,7,2,46.4165,-0.9056,60.0,13.5835,0,0,1,0.2484540999867022,3,138,2,61.9518,60.0,1.9518,1,0,0,0.2644112999550998,13,56,272
P01,0,1,20260611,190152,6,7,2,53.5082,-0.4328,60.0,6.4918,0,1,0,0.23168759990949184,3,138,2,46.4165,60.0,13.5835,0,0,1,0.2484540999867022,13,56,273
P01,0,1,20260611,190154,7,7,2,54.5527,-0.3632,60.0,5.4473,0,1,0,0.2170670999912545,3,138,2,53.5082,60.0,6.4918,0,1,0,0.2316875999094918,13,56,274
P01,0,1,20260611,190155,8,7,2,53.8952,-0.407,60.0,6.1048,0,0,1,0.3339830000186339,4,139,2,54.5527,60.0,5.4473,0,1,0,0.2170670999912545,13,56,275
P01,0,1,20260611,190157,9,7,2,70.6036,0.7069,60.0,10.6036,1,1,1,0.43273570004384965,5,140,2,53.8952,60.0,6.1048,0,0,1,0.3339830000186339,13,56,276
P01,0,1,20260611,190200,10,7,2,62.0962,0.1397,60.0,2.0962,1,1,1,0.2961551999906078,6,141,2,70.6036,60.0,10.6036,1,1,1,0.4327357000438496,13,56,277
P01,0,1,20260611,190202,11,7,2,51.3894,-0.574,60.0,8.6106,0,0,1,0.23288719996344298,7,142,2,62.0962,60.0,2.0962,1,1,1,0.2961551999906078,13,56,278
P01,0,1,20260611,190204,12,7,2,47.2525,-0.8498,60.0,12.7475,0,1,0,0.4492579000070691,7,142,2,51.3894,60.0,8.6106,0,0,1,0.2328871999634429,13,56,279
P01,0,1,20260611,190206,13,7,2,70.7273,0.7152,60.0,10.7273,1,0,0,0.3675688999937847,7,142,2,47.2525,60.0,12.7475,0,1,0,0.4492579000070691,13,56,280
P01,0,1,20260611,190208,14,7,2,65.1435,0.3429,60.0,5.1435,1,0,0,0.3492887000320479,7,142,2,70.7273,60.0,10.7273,1,0,0,0.3675688999937847,13,56,281
P01,0,1,20260611,190210,15,7,2,67.1835,0.4789,60.0,7.1835,1,0,0,0.40092329995241016,7,142,2,65.1435,60.0,5.1435,1,0,0,0.3492887000320479,13,56,282
P01,0,1,20260611,190212,16,7,2,66.6388,0.4426,60.0,6.6388,1,0,0,0.28235100000165403,7,142,2,67.1835,60.0,7.1835,1,0,0,0.4009232999524101,13,56,283
P01,0,1,20260611,190214,17,7,2,58.1977,-0.1202,60.0,1.8023,0,1,0,0.25012270000297576,7,142,2,66.6388,60.0,6.6388,1,0,0,0.282351000001654,13,56,284
P01,0,1,20260611,190216,18,7,2,68.3434,0.5562,60.0,8.3434,1,1,1,0.3988805999979377,8,143,2,58.1977,60.0,1.8023,0,1,0,0.2501227000029757,13,56,285
